trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.99, 'e': 0.8311042838521256}",25,16,15.254412540182912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.99, 'e': 0.8302735949819326}",25,14,-23.910407001969922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
187,False,"{'a': 0.99, 'e': 0.8294437363854039}",20,7,24.02440239954218,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.99, 'e': 0.8286147072326806}",30,16,25.49579301279709,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.99, 'e': 0.8277865066947336}",20,4,24.887265459285278,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.99, 'e': 0.8269591339433623}",35,23,17.106664954230084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.99, 'e': 0.8261325881511938}",20,7,22.75337825298383,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.99, 'e': 0.8253068684916823}",20,5,28.00495939612452,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.99, 'e': 0.8244819741391082}",20,5,28.489759923540902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.99, 'e': 0.8236579042685769}",20,8,24.848321726766066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.99, 'e': 0.8228346580560184}",25,16,16.963266223208297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.99, 'e': 0.8220122346781865}",25,10,26.90722188567264,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.99, 'e': 0.821190633312658}",20,0,-11.018526488865918,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
198,False,"{'a': 0.99, 'e': 0.8203698531378311}",30,12,26.510196935304545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.99, 'e': 0.8195498933329256}",20,7,18.832308594090232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.99, 'e': 0.8187307530779818}",20,15,7.955144601967458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.99, 'e': 0.8179124315538594}",25,11,22.618599456550157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.99, 'e': 0.8170949279422366}",35,24,15.143808858279877,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.99, 'e': 0.8162782414256099}",20,7,26.329594134749854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.99, 'e': 0.8154623711872927}",30,11,36.11349550915204,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.99, 'e': 0.8146473164114145}",20,5,19.438137053400993,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.99, 'e': 0.8138330762829207}",30,16,27.344417595699845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.99, 'e': 0.813019649987571}",30,0,38.05675015811409,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.99, 'e': 0.812207036711939}",30,22,16.636303900321003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.99, 'e': 0.8113952356434114}",20,14,12.678515413996625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.99, 'e': 0.8105842459701871}",30,6,40.42263454444864,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.99, 'e': 0.8097740668812763}",25,15,19.976206139773918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.99, 'e': 0.8089646975664998}",30,10,38.27512660324633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.99, 'e': 0.8081561372164884}",25,15,18.45598591294406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.99, 'e': 0.8073483850226815}",20,3,8.759530623747741,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
215,False,"{'a': 0.99, 'e': 0.8065414401773269}",25,17,13.31657467061909,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.99, 'e': 0.8057353018734796}",30,19,14.569094847938318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.99, 'e': 0.8049299693050015}",35,16,35.07017523126359,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.99, 'e': 0.8041254416665596}",25,15,16.573909870620213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.99, 'e': 0.8033217181536265}",20,11,15.87524690587069,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.99, 'e': 0.8025187979624785}",30,12,34.54423568543377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.99, 'e': 0.8017166802901953}",25,16,17.697991927117528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.99, 'e': 0.8009153643346592}",20,9,23.135414941041212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.99, 'e': 0.8001148492945541}",25,8,28.768546138696216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.99, 'e': 0.7993151343693651}",25,8,30.575215941608047,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.99, 'e': 0.7985162187593771}",20,10,16.634660448384814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.99, 'e': 0.7977181016656743}",30,17,23.363992079229433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.99, 'e': 0.7969207822901396}",25,0,34.21696510756772,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
228,False,"{'a': 0.99, 'e': 0.7961242598354538}",20,11,14.776377844120754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.99, 'e': 0.7953285335050939}",25,11,22.407879735042687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.99, 'e': 0.794533602503334}",20,13,11.02430168401186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.99, 'e': 0.7937394660352427}",20,0,29.19584588423677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.99, 'e': 0.7929461233066837}",35,26,20.496146199440936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.99, 'e': 0.792153573524314}",30,19,15.264663465541192,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.99, 'e': 0.7913618158955839}",20,10,14.766154121560238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.99, 'e': 0.7905708496287356}",35,13,35.741923678752514,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.99, 'e': 0.7897806739328027}",20,9,20.993036822994526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.99, 'e': 0.7889912880176096}",25,0,31.949459376294776,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.99, 'e': 0.7882026910937704}",25,0,40.30560944478151,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.99, 'e': 0.7874148823726879}",30,15,26.34776693680527,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.99, 'e': 0.7866278610665535}",25,10,22.304400753594553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.99, 'e': 0.7858416263883455}",20,12,14.066567519331798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.99, 'e': 0.7850561775518295}",25,7,31.091309914295948,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.99, 'e': 0.7842715137715565}",20,9,5.3261501108496185,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.99, 'e': 0.7834876342628625}",30,9,35.72869774206753,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.99, 'e': 0.7827045382418681}",25,14,-5.458727895569147,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.99, 'e': 0.7819222249254772}",30,17,24.04437814075556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.99, 'e': 0.7811406935313765}",20,14,7.13525629804899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.99, 'e': 0.7803599432780343}",20,13,1.4328072224271717,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.99, 'e': 0.7795799733847004}",25,17,16.115359011389828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.99, 'e': 0.7788007830714049}",20,0,27.56149208119736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
251,False,"{'a': 0.99, 'e': 0.7780223715589573}",25,16,18.49162694035048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.99, 'e': 0.7772447380689461}",20,10,16.877635747046536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.99, 'e': 0.7764678818237378}",35,8,44.53718126116664,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.99, 'e': 0.775691802046476}",30,8,34.01721565542947,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.99, 'e': 0.774916497961081}",30,8,32.33440393460131,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.99, 'e': 0.7741419687922484}",25,7,33.33826930680701,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.99, 'e': 0.7733682137654491}",20,12,15.496128771314012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.99, 'e': 0.772595232106928}",20,3,28.492443678242697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.99, 'e': 0.7718230230437034}",25,10,24.6898562503498,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.99, 'e': 0.7710515858035663}",20,13,11.740754379254186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.99, 'e': 0.7702809196150792}",25,11,27.233528126424176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.99, 'e': 0.7695110237075758}",20,0,28.27429009672293,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
263,False,"{'a': 0.99, 'e': 0.7687418973111603}",20,9,18.396389504836765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.99, 'e': 0.7679735396567061}",25,14,23.063154112971294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.99, 'e': 0.7672059499758557}",30,16,22.964721253877865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.99, 'e': 0.7664391275010192}",20,10,16.095300331445856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.99, 'e': 0.7656730714653739}",20,7,25.806842842750804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.99, 'e': 0.764907781102864}",20,4,27.826291112103966,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.99, 'e': 0.764143255648199}",20,6,23.3751795848095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.99, 'e': 0.7633794943368531}",35,25,14.73387261232756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.99, 'e': 0.7626164964050653}",25,14,18.95042503180383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.99, 'e': 0.7618542610898376}",25,17,14.805726081113903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.99, 'e': 0.7610927876289343}",25,13,20.99873401345211,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.99, 'e': 0.7603320752608821}",20,16,6.05846100216496,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.99, 'e': 0.7595721232249685}",20,14,10.926318886796807,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.99, 'e': 0.7588129307612413}",30,12,-14.973549326599663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
277,False,"{'a': 0.99, 'e': 0.7580544971105083}",20,3,27.821732058912627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.99, 'e': 0.7572968215143355}",20,13,13.445903215949919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.99, 'e': 0.7565399032150474}",25,10,22.692538750063438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.99, 'e': 0.7557837414557255}",25,13,24.810040093301815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.99, 'e': 0.755028335480208}",25,15,17.377979381200028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.99, 'e': 0.754273684533089}",20,8,22.067325788280048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.99, 'e': 0.7535197878597172}",20,6,26.575655641292403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.99, 'e': 0.7527666447061963}",30,18,22.504472091642754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.99, 'e': 0.7520142543193826}",30,20,18.136309413402856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.99, 'e': 0.751262615946886}",20,11,13.867410917319305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.99, 'e': 0.750511728837068}",20,10,16.52850089103564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.99, 'e': 0.7497615922390413}",20,10,18.875420460568808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.99, 'e': 0.7490122054026693}",20,9,12.851916709323831,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.99, 'e': 0.7482635675785653}",25,13,24.039723191251355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.99, 'e': 0.747515678018091}",30,17,20.316837800009637,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.99, 'e': 0.7467685359733571}",25,16,14.102981547387426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.99, 'e': 0.7460221406972215}",25,9,34.719465219316675,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.99, 'e': 0.7452764914432887}",25,13,18.944362158833606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.99, 'e': 0.7445315874659094}",25,18,13.247015722389367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.99, 'e': 0.7437874280201796}",20,14,11.565237189670775,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.99, 'e': 0.7430440123619398}",25,8,30.3606347792302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.99, 'e': 0.7423013397477743}",25,18,14.186819866473632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.99, 'e': 0.7415594094350105}",25,8,18.986930786893083,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.99, 'e': 0.7408182206817179}",25,16,13.679988355292158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.99, 'e': 0.7400777727467076}",25,2,33.7737976489599,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.99, 'e': 0.7393380648895319}",30,14,26.29917700590096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.99, 'e': 0.7385990963704826}",20,6,26.985478874458288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.99, 'e': 0.7378608664505911}",30,18,-0.9186993411541078,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
305,False,"{'a': 0.99, 'e': 0.7371233743916278}",20,7,26.76350133738385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.99, 'e': 0.7363866194561001}",25,17,16.910887374461332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.99, 'e': 0.7356506009072533}",20,14,2.398658999221925,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.99, 'e': 0.7349153180090687}",30,16,25.45904242772818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.99, 'e': 0.7341807700262634}",20,12,16.779658098488458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.99, 'e': 0.7334469562242892}",20,0,9.667883993426598,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.99, 'e': 0.7327138758693325}",20,14,10.667652664628132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.99, 'e': 0.7319815282283126}",20,8,22.399151597417656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.99, 'e': 0.731249912568882}",25,13,21.21002719942594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.99, 'e': 0.7305190281594249}",25,12,12.736473244017201,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.99, 'e': 0.7297888742690568}",20,7,18.313286929378243,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.99, 'e': 0.7290594501676237}",20,15,8.551882343043957,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.99, 'e': 0.7283307551257017}",25,4,35.52104167463946,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.99, 'e': 0.7276027884145955}",25,16,14.1120208437615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.99, 'e': 0.7268755493063382}",30,12,36.374165735863514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.99, 'e': 0.7261490370736909}",25,15,18.38776192263168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.99, 'e': 0.7254232509901412}",20,10,14.040173630297115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.99, 'e': 0.7246981903299029}",20,6,25.62945172912154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.99, 'e': 0.7239738543679153}",25,11,24.378182502166517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.99, 'e': 0.7232502423798424}",30,19,22.12667552965697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.99, 'e': 0.7225273536420722}",25,14,18.170634750896625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.99, 'e': 0.7218051874317158}",20,8,21.388249215470754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.99, 'e': 0.721083743026607}",20,0,27.319726489998796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.99, 'e': 0.7203630197053014}",20,14,-0.4703212651798101,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.99, 'e': 0.7196430167470754}",20,1,-12.03478917304843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
330,False,"{'a': 0.99, 'e': 0.7189237334319262}",20,10,17.456580073355564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.99, 'e': 0.7182051690405703}",20,0,-9.100030931304708,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
332,False,"{'a': 0.99, 'e': 0.7174873228544433}",25,15,17.957068380977482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.99, 'e': 0.716770194155699}",20,0,29.082086048617363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.99, 'e': 0.7160537822272085}",35,18,24.27084683720398,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.99, 'e': 0.7153380863525599}",20,6,24.693103497956262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.99, 'e': 0.7146231058160573}",25,19,-31.615856682633197,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.99, 'e': 0.71390883990272}",20,11,16.552591111769758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.99, 'e': 0.7131952878982822}",20,5,28.379480082231442,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.99, 'e': 0.7124824490891918}",20,3,29.959826890873696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.99, 'e': 0.7117703227626097}",20,9,20.751045336231456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.99, 'e': 0.7110589082064097}",20,12,14.213573206087744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.99, 'e': 0.7103482047091773}",25,7,29.308358392443036,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.99, 'e': 0.7096382115602087}",20,11,14.19339602119495,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.99, 'e': 0.7089289280495107}",20,6,21.989732109231475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.99, 'e': 0.7082203534678}",20,14,11.22625145178202,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.99, 'e': 0.7075124871065017}",20,9,19.877988804524673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.99, 'e': 0.7068053282577494}",30,10,33.78585647333709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.99, 'e': 0.7060988762143844}",25,15,16.81656354693896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.99, 'e': 0.7053931302699543}",20,8,22.152513579996516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.99, 'e': 0.7046880897187134}",25,13,24.360259582941357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.99, 'e': 0.7039837538556208}",20,8,18.92182051840156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.99, 'e': 0.7032801219763409}",25,12,26.773356662305815,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.99, 'e': 0.7025771933772416}",30,20,19.140633991126474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.99, 'e': 0.701874967355394}",25,15,15.811310392218184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.99, 'e': 0.7011734432085724}",25,19,12.664655979536384,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.99, 'e': 0.7004726202352524}",25,17,14.918742491751644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.99, 'e': 0.699772497734611}",20,15,7.006960972654141,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.99, 'e': 0.6990730750065257}",25,6,24.77718552206458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.99, 'e': 0.6983743513515736}",20,13,11.119054155204742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.99, 'e': 0.697676326071031}",25,12,26.598677387385493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.99, 'e': 0.6969789984668727}",20,12,15.06459085601108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.99, 'e': 0.696282367841771}",25,15,15.496444535983624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.99, 'e': 0.6955864334990951}",25,13,21.41936580998794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.99, 'e': 0.6948911947429106}",20,6,27.54990992364585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.99, 'e': 0.6941966508779789}",25,7,35.90491070781368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.99, 'e': 0.6935028012097558}",20,3,30.973158882108947,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.99, 'e': 0.6928096450443917}",25,11,24.011293969079027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.99, 'e': 0.6921171816887304}",20,16,6.437942120130717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.99, 'e': 0.6914254104503085}",25,20,7.876270986424608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.99, 'e': 0.6907343306373547}",35,8,43.255180290157504,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
